status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
428168350689404_498264317013140,Pleeeeze....Mr Trump....stop telling the talking heads that you will change when you become president....Your supporters don't want to hear that....People are loving you because of the way you are....because of your strength.....because you're not afraid to say things that need saying and you say them IN YOUR OWN WAY,,status,,2016-02-21 14:33:10,1,1,0
428168350689404_10205477465000205,"I made this poster, several months ago, but for the last 25 years, I have been saying, ""He should run for president"".  He's going to make it!",,photo,https://www.facebook.com/photo.php?fbid=10205477465000205&set=o.428168350689404&type=3,2016-02-21 14:12:35,1,2,0
428168350689404_497584590414446,"""I have built so many great and complicated projects – creating tens of thousands of jobs in the process. Building a wall is A LOT easier than building a 64 story building!

LET'S #MAKEAMERICAGREATAGAIN
www.DonaldJTrump.com/Nevada""

Credit: Donald J. Trump (Facebook)",Donald J. Trump,video,https://www.facebook.com/DonaldTrump/videos/10156655304665725/,2016-02-21 12:30:00,516,59,0
428168350689404_498151450357760,Go take a look at Trumps birth chart on my page. Fascinating.,,status,,2016-02-21 10:07:35,2,2,0
428168350689404_498150263691212,Nous  les français on t'encule bien fort !😂,,status,,2016-02-21 10:02:16,1,1,0
428168350689404_179633392411823,"****ARIZONA**** Voter registration deadline for Presidential Preference Election is TOMORROW, Feb. 22 ! You need to be registered as a Republican to vote for Mr. Trump.  More information here: http://www.azsos.gov/elections/voting-election/election-information
PLEASE HELP SPREAD THE WORD!",2016 Election Information,link,http://www.azsos.gov/elections/voting-election/election-information,2016-02-21 10:00:50,1,1,0
428168350689404_498120363694202,"Donald Trump...Now this guy has a heart...He doesn't want anyone dieing in the streets.. get rid of Obamacare.

Go Trump!",,status,,2016-02-21 09:10:49,1,1,0
428168350689404_498103187029253,A petition is being sent around against Ted Cruz.Petitions moveon .org.Expel ted Cruz from the Senate.. Hope this helps,,status,,2016-02-21 08:03:51,1,1,0
428168350689404_498053740367531,"Trump= Pest
Clinton= Cholera",,status,,2016-02-21 04:18:27,1,1,0
428168350689404_1102881583069337,Tours online www.graciaslempira.com wassap +50499902248,,photo,https://www.facebook.com/photo.php?fbid=1102881583069337&set=o.428168350689404&type=3,2016-02-21 02:45:53,3,1,1
428168350689404_977141112333639,,,photo,https://www.facebook.com/photo.php?fbid=977141112333639&set=o.428168350689404&type=3,2016-02-21 02:43:40,2,2,0
428168350689404_498031667036405,"I'm so very proud of the grassroot efforts by our #Trump support groups. 
The friends that I have made and the unity we share is living testimony that America is alive and well. 
I am really proud to travel this journey with you on a road to recovery. America shall be healed and America will be great again thanks to our fighting spirits and our love for our country.
Against all opposition and vast challenges social media has enabled our voiced to be heard.
We still have battles to fight and fences to mend as we follow a leader that single handedly reminded our nation that the USA is the land of the great! 

THANKYOU fellow #Trump supporters for your never ending faith and courage. 
I am proud to be a part of this great and historic movement to Make America Great Again. 
#DonaldTrumpforPresident
#USAProudUSAStrong🇺🇸🇺🇸",,status,,2016-02-21 02:34:12,1,1,0
428168350689404_10204654088186082,"http://www.eutimes.net/2016/02/us-supreme-court-justice-scalia-had-secret-texas-meeting-with-obama-just-hours-before-his-death/    A stunning report prepared for the Office of the President (OP) by the Foreign Intelligence Service (SVR) examining the letter sent to President Putin by American billionaire Donald Trump last week that appeared to predict the murder of US Supreme Court Justice Antonin Scalia suggests that just hour…
EUTIMES.NET",US Supreme Court Justice Scalia Had Secret Texas Meeting With Obama Just Hours Before His Death...,link,http://www.eutimes.net/2016/02/us-supreme-court-justice-scalia-had-secret-texas-meeting-with-obama-just-hours-before-his-death/,2016-02-20 21:50:37,2,2,0
428168350689404_497954307044141,Trump and judge judy 2016,,status,,2016-02-20 20:43:25,1,1,0
428168350689404_1291676814179592,,,photo,https://www.facebook.com/photo.php?fbid=1291676814179592&set=o.428168350689404&type=3,2016-02-20 19:20:23,1,1,0
428168350689404_1021776027895246,,Mashup Tees,photo,https://www.facebook.com/mashuptshirts/photos/a.589185467841422.1073741828.584451234981512/960359437390688/?type=3,2016-02-20 19:09:08,1,1,0
428168350689404_977011789013238,,,photo,https://www.facebook.com/photo.php?fbid=977011789013238&set=o.428168350689404&type=3,2016-02-20 18:58:56,1,1,0
428168350689404_1291600817520525,"Beware Washington Beltway, your time at the top of the moneyed/power pyramid is OVER! The same can be said for all the crooked lobbyists and their lame-stream media supporters. In desperation they may create unspoken acts of terror in the United States to stop the imminent election of Donald Trump as President. The American way of life, what is left of it, is at stake, this is no joke. Vigilance and the support of each American who values their way of life and the future of America is crucial in the election of the only man not owned and truly loves his country, Donald Trump, 45th President of the United States of America!",,photo,https://www.facebook.com/photo.php?fbid=1291600817520525&set=o.428168350689404&type=3,2016-02-20 16:50:37,1,1,0
428168350689404_985245808236720,,,photo,https://www.facebook.com/photo.php?fbid=985245808236720&set=o.428168350689404&type=3,2016-02-20 16:23:18,1,2,0
428168350689404_497903320382573,HELL NO!!!!!!!,,status,,2016-02-20 15:37:42,1,1,0
428168350689404_173239523053673,"THE MYSTERY MAN

Pope Francis is not patently Catholic. Popes through the centuries claimed that salvation through the Catholic church alone - not that atheists are redeemed or other religions seeking and meeting God in different ways, all as the children of God.

The Catholic News Agency released this very brief, but stunning video of Pope Francis from the Vatican on January 6.
http://endoftheamericandream.com/archives/one-world-religion-pope-francis-says-all-major-religions-are-meeting-god-in-different-ways

You see here the clips of religious leaders with faith in various deities, but apparently they are all okay according to this Pope, all the children of God.
“I have confidence in Buddha” - a female lama.
“I believe in God” - a rabbi.
“I believe in Jesus Christ” - a priest.
“I believe in Allah” - an Islamic leader.

I often define my life by goals: immediate goals, short-ranged goals, and long-ranged goals. Today with the rapid progression of the signs of the times, what might that suggest about our long ranged goals? As an immediate goal, always be ready to meet the Lord Jesus! Short ranged, then be a student of the times.

God's Word describes a False Prophet who unifies the faiths of the world into a one world religion. Pope Francis believes Christians and Muslims worship the exact same God, which is setting the stage for that one world religious system of the Great Tribulation Period.

As being ANTI, the greatest ANTI information exposing the cults is their own literature, documenting their prophets and apostles of the past. Their mutually exclusive claims and radical teachings so obviously violate the law of self-contradiction. And now, here is this Pope of Roman Catholicism contradicting his own church.

Every condemned soul, according to Pope Francis, then don't worry about it because they are all redeemed he says in a May 2013 homily.
""The Lord has redeemed all of us, all of us, with the Blood of Christ: all of us, not just Catholics. Everyone! 'Father, the atheists?' Even the atheists. Everyone! And this Blood makes us children of God of the first class. We are created children in the likeness of God and the Blood of Christ has redeemed us all. ... We must meet one another doing good. 'But I don't believe, Father, I am an atheist!' But do good: We will meet one another there."" And so as you would guess, many Catholics are disturbed by this. Pope Francis is like the Joel Osteen of Evangelical Protestants to just be a do-gooder while bypassing any repentance towards God.

For the first time ever, this Pope authorized for the Vatican to have ""Islamic prayers and readings from the Quran.” Then at St. Patrick’s Cathedral, he was clear that Christians and Muslims worship the same God, while saying to his, “Muslim brothers and sisters... I unite myself with you all.""

In one address he said, ""the Muslims, who worship the one God, living and merciful, and call upon Him in prayer.” One strategic title for Allah is “the all-merciful one”. And so, Pope Francis knew what he was doing.

Then to clarify, is Allah is the same as God? Not according to the Muslims! Islam defines itself, inscribing on the Dome of the Rock: “The Sonship of Jesus and the Trinity are false.” And “It is not fitting that God should beget or father a child.”

And so we ask, how is the no-faith of atheism the saving-faith of the Bible while denying God and the works of God? And how are all religions just different paths to the same God? This models the end-times theology of that coming one world religion. And so really according to Pope Francis, then why have religion at all if whatever you want to believe is enough? By his Pope's own words, the Pope has completely abandoned any need of the cross.

Does Pope Francis not resemble the works of the False Prophet in the Book of Revelation? We cannot say this is who he is! But not only does he unify the false but he opposes the real. 

National Catholic Reporter Vatican correspondent, Joshua McElwee, reports, Pope Francis claims, “Fundamentalism is a sickness that is in all religions.” Fundamentalism is simply the upholding of the literal interpretation of scripture. He says, “We Catholics have some — and not some, many — who believe in the absolute truth and go ahead dirtying the other with calumny, with disinformation, and doing evil.” He says, we have to combat it. It is idolatry!

Now friend, have you lost count on how many End Time Prophecies are falling in place? It is happening so fast as to quicken a believer's heart and to pour Adrenalin into the body! By many distinctive signs of the times, it looks as if our Lord Jesus is coming soon. Perhaps today! So to speak, maybe Gabriel is licking his lips for that great blast of the trumpet of God. And so for the believers of this country, which will be first, the approaching persecution or the rapture of the Church of the Lord Jesus Christ?

Religious leaders like to make up their own rules as if that solves the sin problem. God speaks for Himself to narrow it down to say, ""But as many as received him, to them gave he power to become the sons of God."" (John 1:12). No one will prove we are all the children of God through the Bible since becoming a child of God is exclusively through trusting in Jesus Christ alone for our salvation. 

""Jesus saith unto him, I am the way, the truth, and the life: no man cometh unto the Father, but by me."" (John 1:12). There is no other way than exclusively through Jesus Christ.

Obviously, this Pope has no idea! You can never be saved though the Roman Catholic church and not through any other religion. It is uniquely through the relationship with Jesus Christ alone to gain our entrance into heaven. ""Neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved."" (Acts 4:12).

On judgment day, God will want to know and God does know what you will do about trusting in His Son. If Jesus Christ is not good enough to be your Savior, then you are not good enough to enter His heaven. ""He that hath the Son hath life; and he that hath not the Son of God hath not life. These things have I written unto you that believe on the name of the Son of God; that ye may know that ye have eternal life, and that ye may believe on the name of the Son of God."" (1 John 5:12-13).

Embrace the Son! Trust in Jesus Christ today. Today, because we can ""Boast not thyself of to morrow; for thou knowest not what a day may bring forth."" (Proverbs 27:1). Tomorrow may be too late!

 ~ Chuck Brocka",,photo,https://www.facebook.com/photo.php?fbid=173239523053673&set=o.428168350689404&type=3,2016-02-20 15:25:55,1,1,0
